Query,Expected Entity,Predicted Entity,Confidence
Play a good ep from the eighties by Peter Murphy.,artist,,0.0
Play the greatest music from Bryan Maclean.,,sort,0.5832188129425049
Play the greatest music from Bryan Maclean.,,object_name,0.4370063543319702
Play the greatest music from Bryan Maclean.,music_item,,0.0
Play the greatest music from Bryan Maclean.,year,,0.0
Play the greatest music from Bryan Maclean.,service,,0.0
I want to hear them from the artist Murcof,,playlist,0.66
I want to hear them from the artist Murcof,artist,music_item,0.5007544755935669
I want to hear them from the artist Murcof,sort,,0.0
Play a symphony from 2013.,,music_item,0.9905272722244263
Play a symphony from 2013.,,best_rating,0.3688369691371918
Play a symphony from 2013.,sort,,0.0
Play a symphony from 2013.,artist,,0.0
Play a symphony from 2013.,music_item,,0.0
Play a symphony from 2013.,year,,0.0
Play a symphony from 2013.,service,,0.0
Play Dance With The Devil by Mr. Lordi,,track,0.932380735874176
Play Dance With The Devil by Mr. Lordi,,object_name,0.38827627897262573
Play Dance With The Devil by Mr. Lordi,service,object_name,0.6176548600196838
Play Dance With The Devil by Mr. Lordi,,object_name,0.9057934284210205
Please play something from Dihan Slabbert that's on the top fifty,,object_name,0.8980512022972107
Please play something from Dihan Slabbert that's on the top fifty,,object_name,0.1592804193496704
Please play something from Dihan Slabbert that's on the top fifty,album,,0.0
Please play something from Dihan Slabbert that's on the top fifty,artist,,0.0
Play music by Brian Chase.,artist,object_name,0.55
Play music by Brian Chase.,music_item,,0.0
Play some movement from the fourties,,object_type,0.23482494056224823
Play some movement from the fourties,,year,0.8592202067375183
Play some movement from the fourties,artist,,0.0
Put What Color Is Your Sky by Alana Davis on the stereo.,,object_name,0.17872367799282074
Put What Color Is Your Sky by Alana Davis on the stereo.,,artist,0.55
Put What Color Is Your Sky by Alana Davis on the stereo.,,rating_unit,0.17885588109493256
Put What Color Is Your Sky by Alana Davis on the stereo.,music_item,,0.0
Put What Color Is Your Sky by Alana Davis on the stereo.,service,,0.0
Put What Color Is Your Sky by Alana Davis on the stereo.,year,,0.0
Put What Color Is Your Sky by Alana Davis on the stereo.,artist,,0.0
Play anything Jd Natasha did in the thirties,,object_name,0.59
Play anything Jd Natasha did in the thirties,,year,0.9888157844543457
Play anything Jd Natasha did in the thirties,service,,0.0
Play anything Jd Natasha did in the thirties,artist,,0.0
Play anything Jd Natasha did in the thirties,album,,0.0
play the top-20 Nawang Khechog soundtrack,,rating_value,0.31897374987602234
play the top-20 Nawang Khechog soundtrack,,object_name,0.5527621507644653
play the top-20 Nawang Khechog soundtrack,,object_type,0.9897962212562561
play the top-20 Nawang Khechog soundtrack,year,,0.0
play the top-20 Nawang Khechog soundtrack,music_item,,0.0
Play something by Duke Ellington from the seventies,genre,object_name,0.9213045835494995
Play something by Duke Ellington from the seventies,,movie_name,0.2074289619922638
Play something by Duke Ellington from the seventies,,state,0.7407560348510742
Play something by Duke Ellington from the seventies,,year,0.31811538338661194
Play the top twenty Hisham Abbas on Youtube,,object_name,0.42476046085357666
Play the top twenty Hisham Abbas on Youtube,track,,0.0
Let's hear stuff from Andrew Hewitt.,,entity_name,0.5893031358718872
Let's hear stuff from Andrew Hewitt.,artist,object_name,0.32238584756851196
Let's hear stuff from Andrew Hewitt.,sort,,0.0
Play something from 90s Pop Rock Essentials,,object_name,0.9368842840194702
Play something from 90s Pop Rock Essentials,,object_name,0.35854634642601013
Play something from 90s Pop Rock Essentials,,country,0.09229770302772522
Play something from 90s Pop Rock Essentials,sort,,0.0
Play something from 90s Pop Rock Essentials,artist,,0.0
Play something from 90s Pop Rock Essentials,service,,0.0
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,,entity_name,0.6542586088180542
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,artist,object_type,0.9976317882537842
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,,object_name,0.8877226710319519
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,,object_name,0.15465958416461945
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,service,,0.0
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,music_item,,0.0
I want to hear soundtrack music on Youtube from Helena Iren Michaelsen,track,,0.0
Proceed with Hitomi Nabatame music from 2003.,,object_name,0.6170581579208374
Proceed with Hitomi Nabatame music from 2003.,,object_type,0.26914092898368835
Proceed with Hitomi Nabatame music from 2003.,,best_rating,0.4785049557685852
Proceed with Hitomi Nabatame music from 2003.,year,,0.0
Proceed with Hitomi Nabatame music from 2003.,service,,0.0
Please tune into Chieko Ochi's good music,,music_item,0.994273841381073
Please tune into Chieko Ochi's good music,,playlist,0.6895408034324646
Please tune into Chieko Ochi's good music,artist,,0.0
Please tune into Chieko Ochi's good music,year,,0.0
rate The Sea of Trolls 1 stars out of 6,rating_value,object_name,0.6060206294059753
rate The Sea of Trolls 1 stars out of 6,,playlist,0.14868536591529846
rate The Sea of Trolls 1 stars out of 6,,rating_value,0.5132731199264526
rate The Sea of Trolls 1 stars out of 6,,rating_unit,0.9958847165107727
rate The Sea of Trolls 1 stars out of 6,,best_rating,0.48598194122314453
rate The Sea of Trolls 1 stars out of 6,rating_unit,,0.0
rate The Sea of Trolls 1 stars out of 6,object_name,,0.0
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,object_select,object_name,0.3065800666809082
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,,object_name,0.35822612047195435
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,,rating_value,0.5024608373641968
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,,best_rating,0.5407041311264038
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,,rating_unit,0.9944317936897278
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,object_type,,0.0
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,rating_value,,0.0
Give Hindu Temples: What Happened to Them a 5 out of 6 stars.,rating_unit,,0.0
rate this textbook four out of 6,object_name,object_select,0.47531208395957947
rate this textbook four out of 6,,object_type,0.998685896396637
rate this textbook four out of 6,,rating_value,0.9013144969940186
rate this textbook four out of 6,,best_rating,0.45497071743011475
rate this textbook four out of 6,rating_value,,0.0
rate this textbook four out of 6,best_rating,,0.0
rate this textbook four out of 6,rating_unit,,0.0
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,object_select,track,0.3089301884174347
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,,object_name,0.4293625056743622
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,rating_value,object_name,0.3861769735813141
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,,rating_value,0.5896556973457336
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,,best_rating,0.5507932305335999
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,,rating_unit,0.9939688444137573
Give A Brief Stop on the Road from Auschwitz 1 out of 6 stars,object_type,,0.0
Give a rating of 2 to Juneteenth.,,rating_value,0.46394863724708557
Give a rating of 2 to Juneteenth.,,timeRange,0.2874239683151245
Give a rating of 2 to Juneteenth.,object_name,,0.0
Give a rating of 2 to Juneteenth.,rating_value,,0.0
Give a rating of 2 to Juneteenth.,rating_unit,,0.0
Gods and Pawns should get a three,,entity_name,0.2829362452030182
Gods and Pawns should get a three,,timeRange,0.341266393661499
Gods and Pawns should get a three,object_name,,0.0
Gods and Pawns should get a three,object_part_of_series_type,,0.0
Gods and Pawns should get a three,rating_value,,0.0
Gods and Pawns should get a three,rating_unit,,0.0
"Give Small Screen, Big Picture a 0 out of 6 rating.",object_name,object_name,0.3574112057685852
"Give Small Screen, Big Picture a 0 out of 6 rating.",,object_name,0.808395266532898
"Give Small Screen, Big Picture a 0 out of 6 rating.",rating_value,object_type,0.5856915712356567
"Give Small Screen, Big Picture a 0 out of 6 rating.",,rating_value,0.4592336416244507
"Give Small Screen, Big Picture a 0 out of 6 rating.",,rating_value,0.4636537432670593
"Give Small Screen, Big Picture a 0 out of 6 rating.",rating_unit,,0.0
give the current book a zero of 6,,object_select,0.8662774562835693
give the current book a zero of 6,,object_type,0.8975982069969177
give the current book a zero of 6,,rating_value,0.9856751561164856
give the current book a zero of 6,,best_rating,0.42493125796318054
give the current book a zero of 6,object_name,,0.0
give the current book a zero of 6,rating_value,,0.0
Give zero out of 6 stars to this album,object_name,rating_value,0.9841431379318237
Give zero out of 6 stars to this album,,rating_value,0.4919372797012329
Give zero out of 6 stars to this album,,rating_unit,0.9973581433296204
Give zero out of 6 stars to this album,best_rating,object_select,0.3586125075817108
Give zero out of 6 stars to this album,rating_value,,0.0
rate this novel 2 out of 6 points,object_name,object_select,0.4838266670703888
rate this novel 2 out of 6 points,,object_type,0.9981955885887146
rate this novel 2 out of 6 points,,rating_value,0.6809960007667542
rate this novel 2 out of 6 points,,best_rating,0.4356366991996765
rate this novel 2 out of 6 points,,rating_unit,0.9970574378967285
rate this novel 2 out of 6 points,rating_value,,0.0
rate this novel 2 out of 6 points,best_rating,,0.0
rate this novel 2 out of 6 points,rating_unit,,0.0
Rate the current series a 4,,object_select,0.8625379800796509
Rate the current series a 4,,object_part_of_series_type,0.9900444746017456
Rate the current series a 4,,best_rating,0.44841036200523376
Rate the current series a 4,object_name,,0.0
Rate the current series a 4,object_part_of_series_type,,0.0
Rate the current series a 4,rating_value,,0.0
Rate the current series a 4,rating_unit,,0.0
Give Summer of the Swans 1 points.,rating_value,object_name,0.3230656087398529
Give Summer of the Swans 1 points.,,object_name,0.8415958285331726
Give Summer of the Swans 1 points.,,rating_value,0.4462663531303406
Give Summer of the Swans 1 points.,,rating_unit,0.9962134957313538
Give Summer of the Swans 1 points.,object_select,,0.0
Give Summer of the Swans 1 points.,object_type,,0.0
Give 1 out of 6 rating to the current textbook,object_select,rating_value,0.5552384853363037
Give 1 out of 6 rating to the current textbook,,rating_value,0.4695114493370056
Give 1 out of 6 rating to the current textbook,,object_select,0.7990694046020508
Give 1 out of 6 rating to the current textbook,,object_type,0.9951089024543762
Give 1 out of 6 rating to the current textbook,object_type,,0.0
Give 1 out of 6 rating to the current textbook,rating_value,,0.0
Give Wilco: Learning How to Die a rating of four points.,,object_name,0.46976327896118164
Give Wilco: Learning How to Die a rating of four points.,,object_name,0.4796043336391449
Give Wilco: Learning How to Die a rating of four points.,,object_name,0.3612205386161804
Give Wilco: Learning How to Die a rating of four points.,,rating_value,0.8516019582748413
Give Wilco: Learning How to Die a rating of four points.,,rating_unit,0.9965865612030029
Give Wilco: Learning How to Die a rating of four points.,rating_value,,0.0
Give Wilco: Learning How to Die a rating of four points.,object_name,,0.0
rate this chronicle 0 points,,object_select,0.48378732800483704
rate this chronicle 0 points,,object_type,0.27417680621147156
rate this chronicle 0 points,,rating_value,0.631915807723999
rate this chronicle 0 points,,rating_unit,0.9970278143882751
rate this chronicle 0 points,object_select,,0.0
rate this chronicle 0 points,object_part_of_series_type,,0.0
rate this chronicle 0 points,rating_value,,0.0
rate this chronicle 0 points,best_rating,,0.0
rate this chronicle 0 points,rating_unit,,0.0
rate Black Boy 4 out of 6,object_name,object_name,0.7339143753051758
rate Black Boy 4 out of 6,,rating_value,0.5593937039375305
rate Black Boy 4 out of 6,,best_rating,0.4993876516819
rate Black Boy 4 out of 6,rating_value,,0.0
rate Black Boy 4 out of 6,best_rating,,0.0
rate Black Boy 4 out of 6,rating_unit,,0.0
Rate In the Company of Cheerful Ladies a zero out of 6,,object_name,0.42491161823272705
Rate In the Company of Cheerful Ladies a zero out of 6,,rating_value,0.9889505505561829
Rate In the Company of Cheerful Ladies a zero out of 6,,best_rating,0.5721977353096008
Rate In the Company of Cheerful Ladies a zero out of 6,object_name,,0.0
Rate In the Company of Cheerful Ladies a zero out of 6,rating_value,,0.0
Rate In the Company of Cheerful Ladies a zero out of 6,rating_unit,,0.0
rate Personal Demons 0 out of 6 points,object_select,city,0.4060378968715668
rate Personal Demons 0 out of 6 points,,city,0.21733719110488892
rate Personal Demons 0 out of 6 points,,rating_value,0.5725583434104919
rate Personal Demons 0 out of 6 points,,best_rating,0.45067307353019714
